warm start from runs/run100k/ckpt_100000.pt (2,773,699 params)
learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=32, net 2,773,699 params, study=on, gate at 0 games
  GATE OPEN @1: study/resignation enabled
[25/60000] warmup | plies 49 decisive 96% | buffer 1229 steps 0 | 12.3 g/min eta 81.5h
[31275/60000] loss 2.011 (pi 1.615 v 0.082 q 0.028 c 0.044) | plies 99 decisive 80% | buffer 200000 steps 57883 | 66.5 g/min eta 7.2h
[31300/60000] loss 2.020 (pi 1.627 v 0.082 q 0.028 c 0.043) | plies 100 decisive 78% | buffer 200000 steps 57932 | 66.5 g/min eta 7.2h
[31325/60000] loss 2.019 (pi 1.623 v 0.082 q 0.028 c 0.043) | plies 101 decisive 78% | buffer 200000 steps 57980 | 66.5 g/min eta 7.2h
[31350/60000] loss 2.013 (pi 1.619 v 0.081 q 0.028 c 0.043) | plies 100 decisive 78% | buffer 200000 steps 58022 | 66.5 g/min eta 7.2h
[31375/60000] loss 2.012 (pi 1.617 v 0.082 q 0.028 c 0.043) | plies 101 decisive 78% | buffer 200000 steps 58067 | 66.5 g/min eta 7.2h
[31400/60000] loss 2.018 (pi 1.623 v 0.082 q 0.028 c 0.043) | plies 100 decisive 80% | buffer 200000 steps 58113 | 66.5 g/min eta 7.2h
[31425/60000] loss 2.013 (pi 1.619 v 0.081 q 0.028 c 0.044) | plies 102 decisive 79% | buffer 200000 steps 58165 | 66.5 g/min eta 7.2h
[31450/60000] loss 2.015 (pi 1.619 v 0.082 q 0.028 c 0.043) | plies 103 decisive 78% | buffer 200000 steps 58205 | 66.5 g/min eta 7.2h
[31475/60000] loss 2.013 (pi 1.615 v 0.082 q 0.028 c 0.043) | plies 104 decisive 77% | buffer 200000 steps 58253 | 66.5 g/min eta 7.1h
[31500/60000] loss 2.020 (pi 1.622 v 0.082 q 0.028 c 0.043) | plies 105 decisive 76% | buffer 200000 steps 58300 | 66.5 g/min eta 7.1h
[31525/60000] loss 2.019 (pi 1.621 v 0.080 q 0.028 c 0.044) | plies 104 decisive 76% | buffer 200000 steps 58346 | 66.5 g/min eta 7.1h
[31550/60000] loss 2.016 (pi 1.619 v 0.081 q 0.028 c 0.044) | plies 106 decisive 76% | buffer 200000 steps 58391 | 66.5 g/min eta 7.1h
[31575/60000] loss 2.014 (pi 1.620 v 0.080 q 0.028 c 0.043) | plies 105 decisive 76% | buffer 200000 steps 58435 | 66.5 g/min eta 7.1h
[31600/60000] loss 2.012 (pi 1.618 v 0.079 q 0.027 c 0.043) | plies 103 decisive 78% | buffer 200000 steps 58480 | 66.5 g/min eta 7.1h
[31625/60000] loss 2.018 (pi 1.625 v 0.080 q 0.028 c 0.043) | plies 102 decisive 78% | buffer 200000 steps 58522 | 66.5 g/min eta 7.1h
[31650/60000] loss 2.021 (pi 1.625 v 0.080 q 0.028 c 0.044) | plies 101 decisive 80% | buffer 200000 steps 58563 | 66.5 g/min eta 7.1h
[31675/60000] loss 2.023 (pi 1.627 v 0.080 q 0.028 c 0.043) | plies 100 decisive 80% | buffer 200000 steps 58606 | 66.5 g/min eta 7.1h
[31700/60000] loss 2.020 (pi 1.628 v 0.080 q 0.028 c 0.043) | plies 99 decisive 82% | buffer 200000 steps 58652 | 66.5 g/min eta 7.1h
[31725/60000] loss 2.014 (pi 1.623 v 0.080 q 0.028 c 0.043) | plies 97 decisive 84% | buffer 200000 steps 58696 | 66.5 g/min eta 7.1h
[31750/60000] loss 2.013 (pi 1.619 v 0.081 q 0.028 c 0.044) | plies 96 decisive 86% | buffer 200000 steps 58741 | 66.5 g/min eta 7.1h
[31775/60000] loss 2.015 (pi 1.621 v 0.081 q 0.028 c 0.044) | plies 95 decisive 86% | buffer 200000 steps 58784 | 66.5 g/min eta 7.1h
[31800/60000] loss 2.012 (pi 1.617 v 0.081 q 0.028 c 0.044) | plies 97 decisive 84% | buffer 200000 steps 58832 | 66.5 g/min eta 7.1h
[31825/60000] loss 2.013 (pi 1.617 v 0.081 q 0.028 c 0.045) | plies 95 decisive 85% | buffer 200000 steps 58872 | 66.5 g/min eta 7.1h
[31850/60000] loss 2.017 (pi 1.620 v 0.081 q 0.028 c 0.043) | plies 96 decisive 85% | buffer 200000 steps 58912 | 66.5 g/min eta 7.1h
[31875/60000] loss 2.015 (pi 1.617 v 0.081 q 0.028 c 0.043) | plies 97 decisive 82% | buffer 200000 steps 58957 | 66.5 g/min eta 7.0h
[31900/60000] loss 2.020 (pi 1.620 v 0.081 q 0.028 c 0.042) | plies 96 decisive 84% | buffer 200000 steps 59004 | 66.5 g/min eta 7.0h
[31925/60000] loss 2.015 (pi 1.615 v 0.081 q 0.027 c 0.042) | plies 97 decisive 83% | buffer 200000 steps 59051 | 66.5 g/min eta 7.0h
[31950/60000] loss 2.017 (pi 1.618 v 0.081 q 0.028 c 0.042) | plies 97 decisive 82% | buffer 200000 steps 59096 | 66.5 g/min eta 7.0h
[31975/60000] loss 2.017 (pi 1.620 v 0.081 q 0.028 c 0.042) | plies 97 decisive 82% | buffer 200000 steps 59141 | 66.5 g/min eta 7.0h
[32000/60000] loss 2.019 (pi 1.618 v 0.082 q 0.028 c 0.043) | plies 98 decisive 80% | buffer 200000 steps 59194 | 66.5 g/min eta 7.0h
  EVAL @32000: q-greedy 5-19-0 | policy-greedy 14-10-0 | search 8-0-0 (eval 61s)
[32025/60000] loss 2.013 (pi 1.612 v 0.081 q 0.028 c 0.042) | plies 100 decisive 80% | buffer 200000 steps 59241 | 66.4 g/min eta 7.0h
[32050/60000] loss 2.018 (pi 1.616 v 0.081 q 0.028 c 0.043) | plies 100 decisive 80% | buffer 200000 steps 59280 | 66.4 g/min eta 7.0h
[32075/60000] loss 2.023 (pi 1.621 v 0.081 q 0.028 c 0.042) | plies 97 decisive 84% | buffer 200000 steps 59319 | 66.5 g/min eta 7.0h
[32100/60000] loss 2.022 (pi 1.620 v 0.081 q 0.028 c 0.042) | plies 97 decisive 82% | buffer 200000 steps 59360 | 66.5 g/min eta 7.0h
[32125/60000] loss 2.021 (pi 1.619 v 0.081 q 0.028 c 0.044) | plies 96 decisive 82% | buffer 200000 steps 59400 | 66.5 g/min eta 7.0h
[32150/60000] loss 2.023 (pi 1.620 v 0.081 q 0.028 c 0.044) | plies 95 decisive 84% | buffer 200000 steps 59444 | 66.5 g/min eta 7.0h
[32175/60000] loss 2.020 (pi 1.616 v 0.082 q 0.028 c 0.044) | plies 96 decisive 84% | buffer 200000 steps 59487 | 66.5 g/min eta 7.0h
[32200/60000] loss 2.012 (pi 1.612 v 0.081 q 0.028 c 0.044) | plies 94 decisive 85% | buffer 200000 steps 59529 | 66.5 g/min eta 7.0h
[32225/60000] loss 2.007 (pi 1.607 v 0.081 q 0.028 c 0.046) | plies 95 decisive 83% | buffer 200000 steps 59574 | 66.5 g/min eta 7.0h
[32250/60000] loss 2.004 (pi 1.607 v 0.080 q 0.028 c 0.045) | plies 98 decisive 80% | buffer 200000 steps 59625 | 66.5 g/min eta 7.0h
[32275/60000] loss 1.999 (pi 1.604 v 0.079 q 0.028 c 0.044) | plies 100 decisive 80% | buffer 200000 steps 59673 | 66.5 g/min eta 7.0h
[32300/60000] loss 2.011 (pi 1.617 v 0.079 q 0.028 c 0.044) | plies 101 decisive 80% | buffer 200000 steps 59721 | 66.5 g/min eta 6.9h
[32325/60000] loss 2.020 (pi 1.623 v 0.080 q 0.028 c 0.045) | plies 102 decisive 80% | buffer 200000 steps 59763 | 66.5 g/min eta 6.9h
[32350/60000] loss 2.021 (pi 1.622 v 0.080 q 0.028 c 0.045) | plies 104 decisive 76% | buffer 200000 steps 59809 | 66.5 g/min eta 6.9h
[32375/60000] loss 2.021 (pi 1.622 v 0.079 q 0.028 c 0.046) | plies 104 decisive 76% | buffer 200000 steps 59854 | 66.5 g/min eta 6.9h
[32400/60000] loss 2.020 (pi 1.623 v 0.079 q 0.028 c 0.046) | plies 104 decisive 77% | buffer 200000 steps 59899 | 66.5 g/min eta 6.9h
[32425/60000] loss 2.026 (pi 1.624 v 0.080 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 59945 | 66.5 g/min eta 6.9h
[32450/60000] loss 2.018 (pi 1.618 v 0.081 q 0.028 c 0.045) | plies 102 decisive 82% | buffer 200000 steps 59994 | 66.5 g/min eta 6.9h
[32475/60000] loss 2.013 (pi 1.614 v 0.080 q 0.028 c 0.045) | plies 102 decisive 80% | buffer 200000 steps 60038 | 66.5 g/min eta 6.9h
[32500/60000] loss 2.012 (pi 1.612 v 0.080 q 0.028 c 0.046) | plies 103 decisive 78% | buffer 200000 steps 60085 | 66.5 g/min eta 6.9h
[32525/60000] loss 2.008 (pi 1.609 v 0.080 q 0.028 c 0.046) | plies 104 decisive 78% | buffer 200000 steps 60130 | 66.5 g/min eta 6.9h
[32550/60000] loss 2.011 (pi 1.610 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 60175 | 66.5 g/min eta 6.9h
[32575/60000] loss 2.008 (pi 1.607 v 0.081 q 0.028 c 0.046) | plies 104 decisive 80% | buffer 200000 steps 60226 | 66.5 g/min eta 6.9h
[32600/60000] loss 2.012 (pi 1.611 v 0.081 q 0.028 c 0.046) | plies 103 decisive 81% | buffer 200000 steps 60268 | 66.5 g/min eta 6.9h
[32625/60000] loss 2.005 (pi 1.606 v 0.080 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 60309 | 66.5 g/min eta 6.9h
[32650/60000] loss 2.005 (pi 1.607 v 0.080 q 0.028 c 0.046) | plies 101 decisive 79% | buffer 200000 steps 60353 | 66.5 g/min eta 6.9h
[32675/60000] loss 2.005 (pi 1.609 v 0.080 q 0.028 c 0.045) | plies 101 decisive 80% | buffer 200000 steps 60396 | 66.5 g/min eta 6.8h
[32700/60000] loss 2.011 (pi 1.613 v 0.080 q 0.028 c 0.045) | plies 99 decisive 82% | buffer 200000 steps 60441 | 66.5 g/min eta 6.8h
[32725/60000] loss 2.006 (pi 1.610 v 0.079 q 0.028 c 0.044) | plies 98 decisive 83% | buffer 200000 steps 60485 | 66.5 g/min eta 6.8h
[32750/60000] loss 2.015 (pi 1.616 v 0.080 q 0.028 c 0.046) | plies 98 decisive 83% | buffer 200000 steps 60533 | 66.5 g/min eta 6.8h
[32775/60000] loss 2.013 (pi 1.614 v 0.080 q 0.028 c 0.045) | plies 97 decisive 84% | buffer 200000 steps 60578 | 66.5 g/min eta 6.8h
[32800/60000] loss 2.009 (pi 1.611 v 0.080 q 0.028 c 0.046) | plies 99 decisive 82% | buffer 200000 steps 60626 | 66.5 g/min eta 6.8h
[32825/60000] loss 2.006 (pi 1.610 v 0.080 q 0.028 c 0.045) | plies 100 decisive 83% | buffer 200000 steps 60670 | 66.5 g/min eta 6.8h
[32850/60000] loss 2.010 (pi 1.611 v 0.080 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 60718 | 66.5 g/min eta 6.8h
[32875/60000] loss 2.005 (pi 1.604 v 0.080 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 60763 | 66.6 g/min eta 6.8h
[32900/60000] loss 2.004 (pi 1.599 v 0.082 q 0.029 c 0.045) | plies 101 decisive 81% | buffer 200000 steps 60808 | 66.6 g/min eta 6.8h
[32925/60000] loss 2.008 (pi 1.605 v 0.081 q 0.029 c 0.046) | plies 101 decisive 79% | buffer 200000 steps 60852 | 66.5 g/min eta 6.8h
[32950/60000] loss 2.001 (pi 1.602 v 0.081 q 0.028 c 0.046) | plies 100 decisive 79% | buffer 200000 steps 60894 | 66.6 g/min eta 6.8h
[32975/60000] loss 2.004 (pi 1.607 v 0.080 q 0.028 c 0.045) | plies 101 decisive 78% | buffer 200000 steps 60941 | 66.6 g/min eta 6.8h
[33000/60000] loss 2.008 (pi 1.609 v 0.079 q 0.028 c 0.045) | plies 102 decisive 78% | buffer 200000 steps 60988 | 66.6 g/min eta 6.8h
  EVAL @33000: q-greedy 7-17-0 | policy-greedy 5-19-0 | search 7-1-0 (eval 71s)
[33025/60000] loss 2.009 (pi 1.607 v 0.080 q 0.028 c 0.045) | plies 101 decisive 78% | buffer 200000 steps 61032 | 66.4 g/min eta 6.8h
[33050/60000] loss 2.013 (pi 1.612 v 0.080 q 0.028 c 0.046) | plies 101 decisive 78% | buffer 200000 steps 61079 | 66.5 g/min eta 6.8h
[33075/60000] loss 2.015 (pi 1.612 v 0.081 q 0.028 c 0.047) | plies 101 decisive 78% | buffer 200000 steps 61123 | 66.5 g/min eta 6.7h
[33100/60000] loss 2.009 (pi 1.608 v 0.080 q 0.028 c 0.046) | plies 101 decisive 78% | buffer 200000 steps 61165 | 66.5 g/min eta 6.7h
[33125/60000] loss 2.012 (pi 1.609 v 0.081 q 0.028 c 0.046) | plies 102 decisive 80% | buffer 200000 steps 61213 | 66.5 g/min eta 6.7h
[33150/60000] loss 2.008 (pi 1.606 v 0.080 q 0.028 c 0.045) | plies 103 decisive 80% | buffer 200000 steps 61260 | 66.5 g/min eta 6.7h
[33175/60000] loss 2.005 (pi 1.603 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 61305 | 66.5 g/min eta 6.7h
[33200/60000] loss 2.007 (pi 1.607 v 0.081 q 0.029 c 0.045) | plies 103 decisive 80% | buffer 200000 steps 61353 | 66.5 g/min eta 6.7h
[33225/60000] loss 2.014 (pi 1.612 v 0.081 q 0.029 c 0.044) | plies 104 decisive 81% | buffer 200000 steps 61401 | 66.5 g/min eta 6.7h
[33250/60000] loss 2.018 (pi 1.616 v 0.080 q 0.028 c 0.043) | plies 104 decisive 84% | buffer 200000 steps 61450 | 66.5 g/min eta 6.7h
[33275/60000] loss 2.003 (pi 1.604 v 0.081 q 0.028 c 0.044) | plies 107 decisive 82% | buffer 200000 steps 61502 | 66.5 g/min eta 6.7h
[33300/60000] loss 2.012 (pi 1.613 v 0.081 q 0.028 c 0.044) | plies 107 decisive 82% | buffer 200000 steps 61547 | 66.5 g/min eta 6.7h
[33325/60000] loss 2.017 (pi 1.620 v 0.080 q 0.028 c 0.044) | plies 107 decisive 80% | buffer 200000 steps 61597 | 66.5 g/min eta 6.7h
[33350/60000] loss 2.014 (pi 1.614 v 0.081 q 0.028 c 0.043) | plies 108 decisive 80% | buffer 200000 steps 61645 | 66.5 g/min eta 6.7h
[33375/60000] loss 2.004 (pi 1.607 v 0.081 q 0.028 c 0.043) | plies 108 decisive 78% | buffer 200000 steps 61689 | 66.5 g/min eta 6.7h
[33400/60000] loss 2.007 (pi 1.608 v 0.081 q 0.028 c 0.044) | plies 108 decisive 78% | buffer 200000 steps 61739 | 66.5 g/min eta 6.7h
[33425/60000] loss 2.020 (pi 1.615 v 0.082 q 0.029 c 0.044) | plies 108 decisive 76% | buffer 200000 steps 61787 | 66.5 g/min eta 6.7h
[33450/60000] loss 2.013 (pi 1.610 v 0.081 q 0.028 c 0.043) | plies 108 decisive 76% | buffer 200000 steps 61831 | 66.5 g/min eta 6.7h
[33475/60000] loss 2.026 (pi 1.622 v 0.081 q 0.028 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 61877 | 66.5 g/min eta 6.6h
[33500/60000] loss 2.027 (pi 1.623 v 0.081 q 0.029 c 0.043) | plies 106 decisive 79% | buffer 200000 steps 61923 | 66.5 g/min eta 6.6h
[33525/60000] loss 2.029 (pi 1.623 v 0.081 q 0.029 c 0.043) | plies 107 decisive 78% | buffer 200000 steps 61975 | 66.5 g/min eta 6.6h
[33550/60000] loss 2.027 (pi 1.618 v 0.081 q 0.029 c 0.044) | plies 105 decisive 80% | buffer 200000 steps 62016 | 66.5 g/min eta 6.6h
[33575/60000] loss 2.031 (pi 1.620 v 0.081 q 0.029 c 0.044) | plies 105 decisive 82% | buffer 200000 steps 62062 | 66.5 g/min eta 6.6h
[33600/60000] loss 2.033 (pi 1.625 v 0.081 q 0.029 c 0.043) | plies 104 decisive 84% | buffer 200000 steps 62110 | 66.5 g/min eta 6.6h
[33625/60000] loss 2.027 (pi 1.620 v 0.080 q 0.029 c 0.043) | plies 103 decisive 84% | buffer 200000 steps 62153 | 66.5 g/min eta 6.6h
[33650/60000] loss 2.023 (pi 1.619 v 0.081 q 0.029 c 0.043) | plies 104 decisive 83% | buffer 200000 steps 62206 | 66.5 g/min eta 6.6h
[33675/60000] loss 2.025 (pi 1.622 v 0.081 q 0.029 c 0.043) | plies 104 decisive 81% | buffer 200000 steps 62253 | 66.5 g/min eta 6.6h
[33700/60000] loss 2.027 (pi 1.623 v 0.081 q 0.029 c 0.043) | plies 104 decisive 82% | buffer 200000 steps 62300 | 66.5 g/min eta 6.6h
[33725/60000] loss 2.036 (pi 1.633 v 0.081 q 0.028 c 0.043) | plies 101 decisive 86% | buffer 200000 steps 62345 | 66.5 g/min eta 6.6h
[33750/60000] loss 2.033 (pi 1.631 v 0.081 q 0.028 c 0.043) | plies 101 decisive 85% | buffer 200000 steps 62387 | 66.5 g/min eta 6.6h
[33775/60000] loss 2.030 (pi 1.629 v 0.080 q 0.028 c 0.042) | plies 102 decisive 84% | buffer 200000 steps 62436 | 66.5 g/min eta 6.6h
[33800/60000] loss 2.028 (pi 1.626 v 0.081 q 0.028 c 0.041) | plies 104 decisive 80% | buffer 200000 steps 62488 | 66.5 g/min eta 6.6h
[33825/60000] loss 2.027 (pi 1.623 v 0.080 q 0.028 c 0.042) | plies 105 decisive 78% | buffer 200000 steps 62531 | 66.5 g/min eta 6.6h
[33850/60000] loss 2.028 (pi 1.622 v 0.080 q 0.028 c 0.042) | plies 105 decisive 78% | buffer 200000 steps 62576 | 66.6 g/min eta 6.5h
[33875/60000] loss 2.025 (pi 1.619 v 0.080 q 0.029 c 0.043) | plies 106 decisive 78% | buffer 200000 steps 62623 | 66.6 g/min eta 6.5h
[33900/60000] loss 2.024 (pi 1.615 v 0.081 q 0.029 c 0.044) | plies 105 decisive 77% | buffer 200000 steps 62668 | 66.6 g/min eta 6.5h
[33925/60000] loss 2.025 (pi 1.618 v 0.080 q 0.028 c 0.043) | plies 106 decisive 75% | buffer 200000 steps 62712 | 66.6 g/min eta 6.5h
[33950/60000] loss 2.030 (pi 1.624 v 0.080 q 0.028 c 0.042) | plies 106 decisive 75% | buffer 200000 steps 62755 | 66.6 g/min eta 6.5h
[33975/60000] loss 2.032 (pi 1.626 v 0.080 q 0.028 c 0.042) | plies 106 decisive 74% | buffer 200000 steps 62803 | 66.5 g/min eta 6.5h
[34000/60000] loss 2.027 (pi 1.621 v 0.080 q 0.028 c 0.043) | plies 104 decisive 77% | buffer 200000 steps 62849 | 66.5 g/min eta 6.5h
  EVAL @34000: q-greedy 3-21-0 | policy-greedy 13-11-0 | search 8-0-0 (eval 59s)
[34025/60000] loss 2.026 (pi 1.623 v 0.080 q 0.028 c 0.042) | plies 105 decisive 78% | buffer 200000 steps 62897 | 66.4 g/min eta 6.5h
[34050/60000] loss 2.025 (pi 1.620 v 0.080 q 0.028 c 0.042) | plies 103 decisive 78% | buffer 200000 steps 62942 | 66.5 g/min eta 6.5h
[34075/60000] loss 2.027 (pi 1.621 v 0.080 q 0.028 c 0.042) | plies 103 decisive 78% | buffer 200000 steps 62987 | 66.5 g/min eta 6.5h
[34100/60000] loss 2.025 (pi 1.618 v 0.080 q 0.028 c 0.042) | plies 103 decisive 78% | buffer 200000 steps 63033 | 66.5 g/min eta 6.5h
[34125/60000] loss 2.025 (pi 1.618 v 0.080 q 0.028 c 0.042) | plies 103 decisive 78% | buffer 200000 steps 63080 | 66.5 g/min eta 6.5h
[34150/60000] loss 2.024 (pi 1.617 v 0.080 q 0.028 c 0.042) | plies 105 decisive 76% | buffer 200000 steps 63128 | 66.5 g/min eta 6.5h
[34175/60000] loss 2.033 (pi 1.627 v 0.081 q 0.028 c 0.042) | plies 103 decisive 80% | buffer 200000 steps 63175 | 66.5 g/min eta 6.5h
[34200/60000] loss 2.037 (pi 1.627 v 0.082 q 0.029 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 63222 | 66.5 g/min eta 6.5h
[34225/60000] loss 2.028 (pi 1.618 v 0.082 q 0.029 c 0.044) | plies 104 decisive 78% | buffer 200000 steps 63269 | 66.5 g/min eta 6.5h
[34250/60000] loss 2.027 (pi 1.620 v 0.082 q 0.028 c 0.043) | plies 105 decisive 78% | buffer 200000 steps 63313 | 66.5 g/min eta 6.5h
[34275/60000] loss 2.034 (pi 1.629 v 0.082 q 0.029 c 0.043) | plies 105 decisive 78% | buffer 200000 steps 63357 | 66.5 g/min eta 6.4h
[34300/60000] loss 2.032 (pi 1.627 v 0.081 q 0.029 c 0.043) | plies 104 decisive 78% | buffer 200000 steps 63406 | 66.5 g/min eta 6.4h
[34325/60000] loss 2.028 (pi 1.623 v 0.081 q 0.029 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 63453 | 66.5 g/min eta 6.4h
[34350/60000] loss 2.024 (pi 1.619 v 0.081 q 0.029 c 0.043) | plies 103 decisive 82% | buffer 200000 steps 63504 | 66.5 g/min eta 6.4h
[34375/60000] loss 2.021 (pi 1.616 v 0.082 q 0.029 c 0.044) | plies 103 decisive 82% | buffer 200000 steps 63550 | 66.5 g/min eta 6.4h
[34400/60000] loss 2.022 (pi 1.616 v 0.081 q 0.028 c 0.045) | plies 102 decisive 82% | buffer 200000 steps 63596 | 66.5 g/min eta 6.4h
[34425/60000] loss 2.028 (pi 1.625 v 0.080 q 0.028 c 0.044) | plies 99 decisive 86% | buffer 200000 steps 63639 | 66.5 g/min eta 6.4h
[34450/60000] loss 2.034 (pi 1.629 v 0.081 q 0.028 c 0.043) | plies 100 decisive 85% | buffer 200000 steps 63683 | 66.5 g/min eta 6.4h
[34475/60000] loss 2.039 (pi 1.635 v 0.081 q 0.028 c 0.043) | plies 101 decisive 85% | buffer 200000 steps 63733 | 66.6 g/min eta 6.4h
[34500/60000] loss 2.034 (pi 1.632 v 0.081 q 0.028 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 63781 | 66.5 g/min eta 6.4h
[34525/60000] loss 2.033 (pi 1.633 v 0.080 q 0.028 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 63820 | 66.5 g/min eta 6.4h
[34550/60000] loss 2.035 (pi 1.634 v 0.080 q 0.028 c 0.043) | plies 102 decisive 82% | buffer 200000 steps 63870 | 66.5 g/min eta 6.4h
[34575/60000] loss 2.035 (pi 1.634 v 0.080 q 0.028 c 0.044) | plies 104 decisive 78% | buffer 200000 steps 63917 | 66.5 g/min eta 6.4h
[34600/60000] loss 2.029 (pi 1.629 v 0.080 q 0.028 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 63966 | 66.6 g/min eta 6.4h
[34625/60000] loss 2.028 (pi 1.629 v 0.080 q 0.028 c 0.043) | plies 106 decisive 76% | buffer 200000 steps 64014 | 66.6 g/min eta 6.4h
[34650/60000] loss 2.030 (pi 1.633 v 0.079 q 0.028 c 0.043) | plies 107 decisive 76% | buffer 200000 steps 64060 | 66.6 g/min eta 6.3h
[34675/60000] loss 2.033 (pi 1.633 v 0.080 q 0.028 c 0.044) | plies 107 decisive 76% | buffer 200000 steps 64110 | 66.6 g/min eta 6.3h
[34700/60000] loss 2.032 (pi 1.632 v 0.080 q 0.028 c 0.044) | plies 106 decisive 76% | buffer 200000 steps 64153 | 66.6 g/min eta 6.3h
[34725/60000] loss 2.022 (pi 1.624 v 0.079 q 0.028 c 0.044) | plies 106 decisive 76% | buffer 200000 steps 64198 | 66.6 g/min eta 6.3h
[34750/60000] loss 2.022 (pi 1.625 v 0.080 q 0.028 c 0.044) | plies 105 decisive 78% | buffer 200000 steps 64240 | 66.6 g/min eta 6.3h
[34775/60000] loss 2.017 (pi 1.622 v 0.079 q 0.028 c 0.044) | plies 102 decisive 80% | buffer 200000 steps 64280 | 66.6 g/min eta 6.3h
[34800/60000] loss 2.017 (pi 1.625 v 0.079 q 0.028 c 0.043) | plies 102 decisive 80% | buffer 200000 steps 64326 | 66.6 g/min eta 6.3h
[34825/60000] loss 2.013 (pi 1.619 v 0.079 q 0.028 c 0.043) | plies 101 decisive 82% | buffer 200000 steps 64371 | 66.6 g/min eta 6.3h
[34850/60000] loss 2.019 (pi 1.624 v 0.080 q 0.028 c 0.044) | plies 97 decisive 86% | buffer 200000 steps 64412 | 66.6 g/min eta 6.3h
[34875/60000] loss 2.012 (pi 1.617 v 0.079 q 0.028 c 0.044) | plies 95 decisive 88% | buffer 200000 steps 64458 | 66.6 g/min eta 6.3h
[34900/60000] loss 2.029 (pi 1.632 v 0.080 q 0.028 c 0.045) | plies 96 decisive 88% | buffer 200000 steps 64506 | 66.6 g/min eta 6.3h
[34925/60000] loss 2.037 (pi 1.638 v 0.080 q 0.028 c 0.045) | plies 96 decisive 86% | buffer 200000 steps 64549 | 66.6 g/min eta 6.3h
[34950/60000] loss 2.041 (pi 1.643 v 0.080 q 0.028 c 0.045) | plies 97 decisive 86% | buffer 200000 steps 64597 | 66.6 g/min eta 6.3h
[34975/60000] loss 2.029 (pi 1.634 v 0.079 q 0.028 c 0.044) | plies 99 decisive 84% | buffer 200000 steps 64641 | 66.6 g/min eta 6.3h
[35000/60000] loss 2.025 (pi 1.631 v 0.080 q 0.027 c 0.044) | plies 98 decisive 84% | buffer 200000 steps 64688 | 66.6 g/min eta 6.3h
  EVAL @35000: q-greedy 3-21-0 | policy-greedy 9-15-0 | search 7-1-0 (eval 55s)
[35025/60000] loss 2.023 (pi 1.628 v 0.080 q 0.027 c 0.043) | plies 99 decisive 80% | buffer 200000 steps 64736 | 66.5 g/min eta 6.3h
[35050/60000] loss 2.022 (pi 1.630 v 0.080 q 0.028 c 0.043) | plies 101 decisive 80% | buffer 200000 steps 64778 | 66.5 g/min eta 6.3h
[35075/60000] loss 2.025 (pi 1.633 v 0.080 q 0.028 c 0.043) | plies 103 decisive 78% | buffer 200000 steps 64828 | 66.6 g/min eta 6.2h
[35100/60000] loss 2.023 (pi 1.632 v 0.079 q 0.028 c 0.043) | plies 103 decisive 76% | buffer 200000 steps 64875 | 66.6 g/min eta 6.2h
[35125/60000] loss 2.015 (pi 1.626 v 0.079 q 0.027 c 0.043) | plies 104 decisive 76% | buffer 200000 steps 64920 | 66.6 g/min eta 6.2h
[35150/60000] loss 2.016 (pi 1.626 v 0.079 q 0.027 c 0.043) | plies 103 decisive 76% | buffer 200000 steps 64963 | 66.6 g/min eta 6.2h
[35175/60000] loss 2.024 (pi 1.631 v 0.080 q 0.027 c 0.044) | plies 103 decisive 78% | buffer 200000 steps 65009 | 66.6 g/min eta 6.2h
[35200/60000] loss 2.017 (pi 1.626 v 0.080 q 0.027 c 0.044) | plies 103 decisive 78% | buffer 200000 steps 65050 | 66.6 g/min eta 6.2h
[35225/60000] loss 2.010 (pi 1.618 v 0.079 q 0.027 c 0.043) | plies 102 decisive 80% | buffer 200000 steps 65096 | 66.6 g/min eta 6.2h
[35250/60000] loss 2.011 (pi 1.617 v 0.079 q 0.027 c 0.044) | plies 103 decisive 79% | buffer 200000 steps 65140 | 66.6 g/min eta 6.2h
[35275/60000] loss 2.007 (pi 1.611 v 0.080 q 0.027 c 0.043) | plies 100 decisive 80% | buffer 200000 steps 65180 | 66.6 g/min eta 6.2h
[35300/60000] loss 2.011 (pi 1.616 v 0.080 q 0.027 c 0.043) | plies 99 decisive 82% | buffer 200000 steps 65230 | 66.6 g/min eta 6.2h
